"";"exercicio";"demonstrativo";"periodo";"periodicidade";"instituicao";"cod_ibge";"uf";"populacao";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor"
"535";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";39461357947
"536";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";8,2e+09
"537";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";8,2e+09
"538";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";31261357947
"539";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";7534081186,04
"540";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";7534081186
"541";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";31927276761
"542";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDividaExternaMobiliaria";"Dívida Mobiliária";7534081186
"543";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";1913659519
"544";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";1913659519
"545";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";306903365,64
"546";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";306903366
"547";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";1606756153
"548";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";222031567,6
"549";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";222031568
"550";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";1691627951
"551";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"AmortizacaoRefinanciamentoDaDividaExternaOutrasDividas";"Outras Dívidas";222031568
"552";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";3415431200237
"553";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";3415466404340
"554";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";1788541658908,97
"555";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";1788541658909
"556";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (g) = (e-f)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";1626924745431
"557";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";616198536671,01
"558";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";616198536672
"559";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (i) = (e-h)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";2799267867668
"560";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"SubtotalDespesasComRefinanciamento";"SUBTOTAL COM REFINANCIAMENTO (XIII) = (XI + XII)";594197364126
"561";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO INICIAL (d)";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";3415431200237
"562";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DOTAÇÃO ATUALIZADA (e)";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";3415466404340
"563";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";1788541658908,97
"564";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (f)";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";1788541658909
"565";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";616198536671,01
"566";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (h)";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";616198536672
"567";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"DESPESAS PAGAS ATÉ O BIMESTRE (j)";"TotalDespesas";"TOTAL (XV) = (XIII + XIV)";594197364126
"568";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";37576969337
"569";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";37576969337
"570";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";5123117349,51
"571";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";13,63
"572";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";5123117351
"573";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";13,63
"574";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitasIntraOrcamentarias";"RECEITAS (INTRA-ORÇAMENTÁRIAS) (II)";32453851986
"575";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";37576969337
"576";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";37576969337
"577";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";5123117349,51
"578";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";13,63
"579";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";5123117351
"580";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";13,63
"581";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitasCorrentesIntra";"RECEITAS CORRENTES";32453851986
"582";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";624024
"583";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";624024
"584";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";159012,69
"585";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";25,48
"586";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";159013
"587";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";25,48
"588";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitaTributariaIntra";"RECEITA TRIBUTÁRIA";465011
"589";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ImpostosIntra";"Impostos";298784
"590";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ImpostosIntra";"Impostos";298784
"591";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ImpostosIntra";"Impostos";79889,78
"592";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ImpostosIntra";"Impostos";26,74
"593";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ImpostosIntra";"Impostos";79890
"594";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ImpostosIntra";"Impostos";26,74
"595";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ImpostosIntra";"Impostos";218894
"596";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"TaxasIntra";"Taxas";325240
"597";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"TaxasIntra";"Taxas";325240
"598";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"TaxasIntra";"Taxas";79122,91
"599";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"TaxasIntra";"Taxas";24,33
"600";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"TaxasIntra";"Taxas";79123
"601";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"TaxasIntra";"Taxas";24,33
"602";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"TaxasIntra";"Taxas";246117
"603";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";21328925731
"604";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";21328925731
"605";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";3026041575,9
"606";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";14,19
"607";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";3026041575
"608";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";14,19
"609";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitaDeContribuicoesIntra";"RECEITA DE CONTRIBUIÇÕES";18302884156
"610";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ContribuicoesSociaisIntra";"Contribuições Sociais";21328901009
"611";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ContribuicoesSociaisIntra";"Contribuições Sociais";21328901009
"612";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ContribuicoesSociaisIntra";"Contribuições Sociais";3026040903,45
"613";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ContribuicoesSociaisIntra";"Contribuições Sociais";14,19
"614";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ContribuicoesSociaisIntra";"Contribuições Sociais";3026040903
"615";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ContribuicoesSociaisIntra";"Contribuições Sociais";14,19
"616";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ContribuicoesSociaisIntra";"Contribuições Sociais";18302860106
"617";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";24722
"618";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";24722
"619";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";672,45
"620";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";2,72
"621";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";672
"622";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";2,72
"623";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ContribuicaoDeIntervencaoNoDominioEconomicoIntra";"Contribuições Econômicas";24050
"624";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";2234330
"625";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";2234330
"626";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";198135,26
"627";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";8,87
"628";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";198136
"629";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";8,87
"630";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitaPatrimonialIntra";"RECEITA PATRIMONIAL";2036194
"631";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";2234330
"632";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";2234330
"633";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";197486,55
"634";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";8,84
"635";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";197487
"636";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";8,84
"637";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitasImobiliariasIntra";"Exploração do Patrimônio Imobiliário do Estado";2036843
"638";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitaDeConcessoesEPermissoesIntra";"Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";648,71
"639";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitaDeConcessoesEPermissoesIntra";"Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";649
"640";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitaDeConcessoesEPermissoesIntra";"Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença";-649
"641";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";183086957
"642";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";183086957
"643";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";15530784,61
"644";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";8,48
"645";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";15530785
"646";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";8,48
"647";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitaIndustrialIntra";"RECEITA INDUSTRIAL";167556172
"648";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";58609525
"649";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";58609525
"650";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";1657258,88
"651";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";2,83
"652";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";1657259
"653";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";2,83
"654";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ReceitaDeServicosIntra";"RECEITA DE SERVIÇOS";56952266
"655";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";22222730
"656";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";22222730
"657";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";508506,96
"658";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";2,29
"659";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";508507
"660";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";2,29
"661";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ServicosAdministrativosEComerciaisGeraisIntra";"Serviços Administrativos e Comerciais Gerais";21714223
"662";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";36350775
"663";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";36350775
"664";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"No Bimestre (b)";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";1150261,08
"665";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (b/a)";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";3,16
"666";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"Até o Bimestre (c)";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";1150261
"667";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"% (c/a)";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";3,16
"668";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"SALDO (a-c)";"ServicosEAtividadesReferentesASaudeIntra";"Serviços e Atividades Referentes à Saúde";35200514
"669";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO INICIAL";"OutrosServicosIntra";"Outros Serviços";36020
"670";2017;"RREO";1;"B";"Governo Federal";1;"BR";NA;"RREO-Anexo 01";NA;"PREVISÃO ATUALIZADA (a)";"OutrosServicosIntra";"Outros Serviços";36020
